season,week,celebrity_name,judge_score_total,vote_share_hat,Z_Judge,Z_Fan,Composite_Score,Is_Eliminated,Is_Bottom2
32,6,Barry Williams,32.0,0.119922146,-0.8110771025597818,0.4135972639602005,-0.19873991929979065,0,0
32,7,Barry Williams,32.5,0.13512239,-1.4002314623476178,0.4421883351713533,-0.4790215635881322,0,0
32,8,Barry Williams,35.0,0.084956415,-0.241063021107093,-2.2595351505660695,-1.2502990858365812,0,1
8,1,Belinda Carlisle,17.0,0.086429216,-0.49410139817367,1.1976370721605816,0.3517678369934558,0,0
8,2,Belinda Carlisle,18.0,0.06266041,-0.6315580123521845,-2.0048686723325577,-1.318213342342371,0,1
19,1,Bethany Mota,32.0,0.06861364,0.7256307932058782,-0.9775435723971398,-0.12595638959563082,0,0
19,2,Bethany Mota,33.0,0.07489646,0.9056353783927008,-0.8082459654120171,0.048694706490341855,0,0
19,3,Bethany Mota,40.0,0.085905194,1.75580311389975,-0.5129940706869964,0.6214045216063768,0,0
19,4,Bethany Mota,33.0,0.09194763,0.17263060129453078,-0.666968216435299,-0.24716880757038412,0,0
19,5,Bethany Mota,32.0,0.09857637,0.46245865041286416,-1.0249000062742812,-0.28122067793070854,0,0
19,6,Bethany Mota,36.0,0.10105647,0.9364960591541833,-0.8542923178743055,0.04110187063993892,0,0
19,7,Bethany Mota,37.5,0.11901349,1.6178384393398098,-0.46304887408686984,0.5773947826264699,0,0
19,8,Bethany Mota,40.0,0.13573769,0.6719368409052926,-0.3659064464791462,0.1530151972130732,0,0
19,9,Bethany Mota,37.0,0.15860943,0.35550289236108,-0.4083829729858752,-0.026440040312397606,0,0
19,10,Bethany Mota,38.0,0.18337639,0.4743416490252569,-0.5099487122161729,-0.017803531595458,0,1
19,11,Bethany Mota,38.0,0.18262558,-1.299910389965295,-1.410150601437703,-1.3550304957014991,1,1
19,1,Betsey Johnson,20.0,0.071689434,-1.847060200887691,-0.6156988415419822,-1.2313795212148366,1,1
19,2,Betsey Johnson,28.0,0.08273248,-0.6925447011238307,-0.05756106398327358,-0.3750528825535521,0,0
19,3,Betsey Johnson,29.0,0.08521555,-0.686175929570018,-0.5836957098193654,-0.6349358196946917,0,0
19,4,Betsey Johnson,29.0,0.07474456,-0.5178918038835923,-2.091876670195787,-1.3048842370396896,0,1
17,1,Bill Engvall,18.0,0.07090596,-0.9456790909655507,-2.061588282702196,-1.5036336868338733,0,1
17,2,Bill Engvall,21.0,0.07594375,-0.383754816989757,-1.030170773267846,-0.7069627951288016,0,0
17,3,Bill Engvall,24.0,0.0824801,0.21588259179641212,-0.9060445689931059,-0.3450809885983469,0,0
17,4,Bill Engvall,21.0,0.09228626,-0.9050420562578875,-0.8112358078988134,-0.8581389320783505,0,1
17,5,Bill Engvall,24.0,0.10107251,-1.0743726442612964,-1.035813219931928,-1.0550929320966123,0,1
17,6,Bill Engvall,23.9999,0.10567748,-1.7102571229668913,-1.976011373425727,-1.843134248196309,1,1
17,7,Bill Engvall,25.0,0.11298166,-1.7012438888151131,-0.951364680868532,-1.3263042848418225,1,1
17,8,Bill Engvall,24.0,0.13447142,-1.4912874384028796,-0.5761576826243483,-1.033722560513614,1,1
17,9,Bill Engvall,21.0,0.15765263,-1.8590623584658417,-0.5542921424051748,-1.2066772504355083,1,1
17,10,Bill Engvall,30.0,0.209844,-1.3130643285972254,0.4564075690748651,-0.42832837976118016,1,1
17,11,Bill Engvall,25.4999,0.2047239,-1.2558252834270478,-1.3969623577166221,-1.3263938205718349,1,1
17,1,Bill Nye,14.0,0.07748219,-2.080494000124212,-0.970651526795416,-1.525572763459814,1,1
17,2,Bill Nye,17.0,0.07933647,-1.6994856180974938,-0.5571967997596904,-1.128341208928592,1,1
17,3,Bill Nye,16.0,0.06831233,-1.8949694168796216,-2.4289598869120743,-2.1619646518958477,1,1
18,1,Billy Dee Williams,15.0,0.08703384,-2.089306828045752,0.6397279117458472,-0.7247894581499524,1,1
18,2,Billy Dee Williams,15.0,0.09684503,-2.426008017306976,0.7309010980614833,-0.8475534596227463,1,1
4,1,Billy Ray Cyrus,13.0,0.10387297,-1.6949207133866326,1.42003187026506,-0.1374444215607863,0,0
4,2,Billy Ray Cyrus,21.0,0.1063182,-0.47371969597530456,1.3756087479344712,0.45094452597958334,0,0
4,3,Billy Ray Cyrus,21.0,0.114239626,-0.31087665609050413,1.1422198765559877,0.4156716102327418,0,0
4,4,Billy Ray Cyrus,21.0,0.12426541,-0.023901157979402406,1.0804176766547022,0.5282582593376499,0,0
4,5,Billy Ray Cyrus,17.0,0.1385943,-0.861118704783965,0.983128890425282,0.06100509282065847,0,0
4,6,Billy Ray Cyrus,21.0,0.15527962,-0.9266964086291871,0.6882758302117155,-0.11921028920873583,0,0
4,7,Billy Ray Cyrus,19.0,0.17752141,-1.6147124008129299,0.6881273366722329,-0.4632925320703485,1,1
4,8,Billy Ray Cyrus,19.0,0.17255566,-1.5407283018623015,-1.5050420906518964,-1.522885196257099,1,1
21,1,Bindi Irwin,24.0,0.07148881,1.0657494661290332,-0.6584191914210631,0.20366513735398506,0,0
21,2,Bindi Irwin,24.0,0.074521884,1.0554922699212494,-0.2438742210515883,0.4058090244348306,0,0
21,3,Bindi Irwin,32.0,0.091148555,0.3044295411712823,-0.7387521524491402,-0.21716130563892894,0,0
21,4,Bindi Irwin,28.0,0.09614623,1.0692553888637515,-0.3054151597782407,0.38192011454275543,0,0
21,5,Bindi Irwin,37.0,0.10286203,0.7071931137405825,-0.6811489739229923,0.013022069908795064,0,0
21,6,Bindi Irwin,40.0,0.108819366,0.8834180699475414,-0.13512552119347854,0.3741462743770314,0,0
21,7,Bindi Irwin,29.0,0.12034505,1.7392527130926085,-0.29604196921629916,0.7216053719381547,0,0
21,8,Bindi Irwin,28.0,0.13737671,0.0976180911292517,-0.34723343644088983,-0.12480767265581907,0,0
21,9,Bindi Irwin,30.0,0.16553174,1.139274793737488,-0.05617705006063167,0.5415488718384283,0,0
21,10,Bindi Irwin,31.5,0.2393207,0.8333333333333334,-0.6125022751877951,0.11041552907276914,0,1
21,11,Bindi Irwin,30.0,0.2554389,0.5000000000000009,0.18820404894899762,0.3441020244744992,0,0
27,1,Bobby Bones,20.0,0.064627305,0.1503037325502086,-1.3099405527962238,-0.5798184101230076,0,0
27,2,Bobby Bones,19.5,0.07267446,-1.0127174397526002,-1.2478051562116708,-1.1302612979821354,0,1
27,3,Bobby Bones,23.0,0.08155839,-0.479327283524779,-1.009136673992097,-0.744231978758438,0,0
27,4,Bobby Bones,20.0,0.09580298,-0.8183932073645681,-0.4752933520451683,-0.6468432797048682,0,0
27,5,Bobby Bones,21.0,0.09131147,-0.954718680526042,-2.0892171310820062,-1.521967905804024,0,1
27,6,Bobby Bones,22.0,0.09908513,-0.8741068645048142,-0.953276296073385,-0.9136915802890997,1,1
27,7,Bobby Bones,26.5,0.12376027,-0.3715343990103462,-0.07114077181922347,-0.22133758541478482,0,0
27,8,Bobby Bones,22.5,0.16630208,-1.3268069440075545,-0.01508968624353639,-0.6709483151255454,1,1
27,9,Bobby Bones,27.0,0.22321498,-1.3055824196677337,-1.021060350820641,-1.1633213852441875,1,1
24,1,Bonner Bolton,22.0,0.08127729,-0.6900283245845906,-0.3535140197689185,-0.5217711721767546,0,0
24,2,Bonner Bolton,28.0,0.08448551,0.19963735237617297,0.13131867426524205,0.1654780133207075,0,0
24,3,Bonner Bolton,24.0,0.08954525,-1.1499794411510862,-0.14744509233934533,-0.6487122667452158,0,1
24,4,Bonner Bolton,32.0,0.099611744,-0.1833301898385103,-0.037491992997495234,-0.11041109141800276,0,0
24,5,Bonner Bolton,30.0,0.10926092,-1.1047057386781134,-0.1741350128589683,-0.6394203757685408,0,0
24,6,Bonner Bolton,31.5,0.116611466,-0.8793850367236502,-0.6053684893603984,-0.7423767630420244,0,0
24,7,Bonner Bolton,31.0,0.15080848,-1.2669983774740536,0.5239444398142206,-0.37152696882991654,0,0
24,8,Bonner Bolton,29.0,0.14768435,-1.4134017290327299,-1.5041716698434515,-1.4587866994380907,1,1
11,1,Brandy,23.0,0.09530751,1.2117163923631047,1.3998646217073523,1.3057905070352285,0,0
11,2,Brandy,21.0,0.10155818,0.2754705958407612,1.2063571085838944,0.7409138522123279,0,0
11,3,Brandy,24.0,0.11132527,0.7187031245514819,1.188760273481112,0.953731699016297,0,0
11,4,Brandy,24.0,0.12272165,0.9298250905589494,1.0892579160393183,1.009541503299134,0,0
11,5,Brandy,27.0,0.13927108,1.457737973711325,1.3701106194144623,1.4139242965628935,0,0
11,6,Brandy,35.9999,0.16211389,1.5172384815612234,1.1994121880176056,1.3583253347894146,0,0
11,7,Brandy,36.5,0.17815433,1.0905596674870728,0.9302750252528665,1.0104173463699697,0,0
11,8,Brandy,28.5,0.21690145,0.7921180343813395,0.7274104773325341,0.7597642558569369,0,0
11,9,Brandy,28.5,0.21694902,0.0,-1.2170754317733234,-0.6085377158866617,0,1
17,1,Brant Daugherty,22.0,0.0866365,0.18913581819311054,0.5479652572837581,0.3685505377384343,0,0
17,2,Brant Daugherty,23.0,0.087225825,0.27411058356411144,0.5426462709229576,0.4083784272435345,0,0
17,3,Brant Daugherty,27.0,0.0966655,1.0074520950499246,0.6187658246544292,0.8131089598521769,0,0
17,4,Brant Daugherty,21.0,0.1048486,-0.9050420562578875,0.5099150509499145,-0.19756350265398648,0,0
17,5,Brant Daugherty,27.0,0.12114914,0.4523674291626514,1.0357538553079522,0.7440606422353018,0,0
17,6,Brant Daugherty,31.0,0.13155417,0.7455317768239895,0.6702605593757693,0.7078961680998794,0,0
17,7,Brant Daugherty,28.5,0.13270092,0.5143295477813132,0.6096005938097341,0.5619650707955237,0,0
17,8,Brant Daugherty,27.0,0.11454687,-0.18641092980035937,-1.9451116847250371,-1.0657613072626984,0,1
30,1,Brian Austin Green,24.0,0.06979379,-0.1038748320440384,0.3269021785841361,0.11151367327004885,0,0
30,2,Brian Austin Green,23.0,0.0721037,-0.642279549929645,0.3874959781184427,-0.12739178590560113,0,0
30,3,Brian Austin Green,19.0,0.077241845,-1.1556268927507676,0.37968440296615985,-0.38797124489230383,0,0
30,4,Brian Austin Green,26.0,0.025887389,-1.994283005542278,-2.29784898082916,-2.1460659931857187,1,1
11,1,Bristol Palin,18.0,0.08038978,-0.27201796563253416,-0.34412145415281525,-0.3080697098926747,0,0
15,1,Bristol Palin,19.5,0.074079745,-0.8863927932481588,-0.32810843617937185,-0.6072506147137653,0,0
11,2,Bristol Palin,22.0,0.089387365,0.5784882512655982,-0.17238575472793624,0.20305124826883097,0,0
15,2,Bristol Palin,18.0,0.080727495,-2.2886885410853175,-0.34401849481743985,-1.3163535179513786,1,1
11,3,Bristol Palin,19.0,0.09597322,-1.1726208874261035,-0.4226723096020989,-0.7976465985141012,0,1
15,3,Bristol Palin,22.5,0.08967832,-2.028605430129872,-0.11296402797646887,-1.0707847290531705,1,1
11,4,Bristol Palin,16.0,0.10616133,-0.8795642748530603,-0.46437058587861557,-0.671967430365838,0,1
15,4,Bristol Palin,32.0,0.0862566,-1.1657905105038664,-2.3374132489668504,-1.7516018797353583,0,1
11,5,Bristol Palin,18.0,0.12101461,-1.6292365588538338,-0.38262131983910136,-1.0059289393464677,1,1
11,6,Bristol Palin,27.9998,0.14026782,-0.37090411920245625,-0.16127744615570075,-0.2660907826790785,0,0
11,7,Bristol Palin,32.5,0.16391917,-1.4021481439119505,-0.2224925793596081,-0.8123203616357793,1,1
11,8,Bristol Palin,23.5,0.1968544,-1.1881770515720091,-0.13538162989954253,-0.6617793407357758,1,1
11,9,Bristol Palin,26.5,0.23861274,-1.3587324409735149,-0.41932639813092815,-0.8890294195522215,1,1
11,10,Bristol Palin,25.666600000000003,0.284768,-0.9149743989489001,-1.1349700078048082,-1.024972203376854,1,1
7,1,Brooke Burke,24.5,0.07506107,1.6137520888277128,-0.1803428279852047,0.7167046304212541,0,0
7,2,Brooke Burke,24.0,0.08522518,1.2688838319687492,-0.5620459275302542,0.3534189522192475,0,0
7,3,Brooke Burke,28.0,0.10613448,1.7471208900673256,-0.7276208265012986,0.5097500317830135,0,0
7,4,Brooke Burke,26.0,0.11042717,1.323047759306591,-0.057471596127645894,0.6327880815894725,0,0
7,5,Brooke Burke,29.0,0.12080585,1.404789993509674,-0.3972779194196913,0.5037560370449913,0,0
7,6,Brooke Burke,26.0,0.13904898,0.7822299479882557,-0.2988454388421201,0.2416922545730678,0,0
7,7,Brooke Burke,30.0,0.16486083,1.7480147469502525,-0.114927201760759,0.8165437725947468,0,0
7,8,Brooke Burke,27.5,0.20189099,1.2060453783110545,0.08380930290740142,0.644927340609228,0,0
7,9,Brooke Burke,24.5,0.24532418,-0.26499947000159,-0.15386100229072538,-0.2094302361461577,0,1
7,10,Brooke Burke,30.0,0.27813768,1.1547005383792524,-0.7799630605006366,0.1873687389393079,0,1
33,1,Brooks Nader,18.0,0.075149655,-0.42640143271122083,-0.13380795649847366,-0.2801046946048472,0,0
33,2,Brooks Nader,20.0,0.082934864,0.05565584935451262,0.2597739791181971,0.15771491423635486,0,0
33,3,Brooks Nader,30.5,0.09900567,0.3665172644543605,0.3260391846780507,0.3462782245662056,0,0
33,4,Brooks Nader,32.0,0.056195494,-0.3058876451607479,-2.3214080305085414,-1.3136478378346446,0,1
10,1,Buzz Aldrin,14.0,0.08083992,-1.4808721943977308,-0.9808470195062143,-1.2308596069519726,1,1
10,2,Buzz Aldrin,12.0,0.08428035,-1.7888543819998317,-0.7095111361912699,-1.2491827590955509,1,1
10,3,Buzz Aldrin,13.0,0.07279762,-1.920018735496598,-2.1546375688793438,-2.037328152187971,1,1
23,1,Calvin Johnson Jr.,26.0,0.080865376,0.19061130873853746,0.4517413239280748,0.3211763163333061,0,0
23,2,Calvin Johnson Jr.,28.0,0.08032536,0.3009103772300182,0.40356385144925594,0.35223711433963706,0,0
23,3,Calvin Johnson Jr.,32.0,0.08631875,1.623250927245953,0.2911926031728553,0.9572217652094042,0,0
23,4,Calvin Johnson Jr.,23.0,0.09559373,-0.22532082649689622,0.45835974944762925,0.11651946147536651,0,0
23,5,Calvin Johnson Jr.,24.0,0.11175354,-0.8592029767051028,0.07586216844695967,-0.39167040412907156,0,0
23,6,Calvin Johnson Jr.,37.0,0.11713553,0.726049185478787,0.4482248667393597,0.5871370261090734,0,0
23,7,Calvin Johnson Jr.,37.0,0.13009822,1.406997987852026,0.42543536428256845,0.9162166760672972,0,0
23,8,Calvin Johnson Jr.,30.0,0.14430502,0.2834825414623166,0.10000902861072457,0.1917457850365206,0,0
23,9,Calvin Johnson Jr.,37.0,0.17249551,-0.45417026219547596,0.3025944446532928,-0.07578790877109157,0,0
23,10,Calvin Johnson Jr.,28.0,0.20103018,-1.5537971921347125,0.05602428274330982,-0.7488864546957014,1,1
23,11,Calvin Johnson Jr.,38.3331,0.2623291,0.1671282338732329,0.5495751254826579,0.35835167967794535,0,1
5,1,Cameron Mathison,21.0,0.08712185,-0.1418449445479997,0.3368635487293734,0.09750930209068685,0,0
5,2,Cameron Mathison,21.0,0.093482286,-0.18802535827258882,0.2180222075581999,0.014998424642805541,0,0
5,3,Cameron Mathison,23.0,0.10275022,-0.2742848850053802,0.23435988674767427,-0.01996249912885295,0,0
5,4,Cameron Mathison,27.0,0.112678,0.42640143271122083,0.11165802263456683,0.26902972767289385,0,0
5,5,Cameron Mathison,26.0,0.12996154,0.3753725783333305,0.30754113838166836,0.3414568583574994,0,0
5,6,Cameron Mathison,25.0,0.15042587,-0.25405489533778886,0.45280797737385425,0.0993765410180327,0,0
5,7,Cameron Mathison,25.5,0.17283331,-0.7071067811865475,0.3716773009522714,-0.16771474011713802,0,0
5,8,Cameron Mathison,25.5,0.16424698,-0.4387267976856658,-1.5609755601648034,-0.9998511789252347,0,1
18,1,Candace Cameron Bure,25.0,0.08719576,0.9682153593382758,0.6677199741256045,0.8179676667319402,0,0
18,2,Candace Cameron Bure,21.0,0.09538543,-0.3992165091770978,0.5511783902757429,0.07598094054932256,0,0
18,3,Candace Cameron Bure,32.0,0.11096707,-0.8751195564875366,-0.014646414863799716,-0.44488298567566814,0,0
18,4,Candace Cameron Bure,28.0,0.10962444,-1.6666666666666667,-0.1522125485978826,-0.9094396076322747,1,1
18,5,Candace Cameron Bure,35.0,0.115980364,-0.22504665034619256,0.5617177127338131,0.16833553119381028,0,0
18,6,Candace Cameron Bure,32.0,0.13503668,-1.1339618887852412,0.681054303333606,-0.22645379272581762,0,0
18,7,Candace Cameron Bure,37.0,0.14852975,0.4440385590223838,0.40779844179863484,0.4259185004105093,0,0
18,8,Candace Cameron Bure,36.0,0.17541064,-0.8475793795260117,0.6493349568679415,-0.09912221132903509,0,0
18,9,Candace Cameron Bure,36.0,0.2138211,-1.4832396974191346,0.7028776017448736,-0.39018104783713053,1,1
18,10,Candace Cameron Bure,25.9998,0.2639118,-1.4605983547412047,0.6617563008371812,-0.39942102695201176,1,1
21,1,Carlos PenaVega,23.0,0.08026976,0.8422858683923004,0.4054866740645818,0.6238862712284411,0,0
21,2,Carlos PenaVega,22.5,0.08322391,0.5595380708016264,0.6399386666066805,0.5997383687041535,0,0
21,3,Carlos PenaVega,31.0,0.099715434,0.10147651372376075,-0.023750338788361903,0.038863087467699425,0,0
21,4,Carlos PenaVega,25.0,0.10280668,0.3402176237293752,0.22243153623929363,0.2813245799843344,0,0
21,5,Carlos PenaVega,39.0,0.11779805,1.10498924021966,0.5521595724889735,0.8285744063543168,0,0
21,6,Carlos PenaVega,38.0,0.12628837,0.5450877452867807,0.8948788443321533,0.719983294809467,0,0
21,7,Carlos PenaVega,28.0,0.13374183,0.4743416490252569,0.5559544015061089,0.5151480252656828,0,0
21,8,Carlos PenaVega,28.9998,0.15038092,0.4391106296562863,0.47669754263945074,0.4579040861478685,0,0
21,9,Carlos PenaVega,27.0,0.18086438,-0.183753998989918,0.7027651574347341,0.259505579222408,0,0
21,10,Carlos PenaVega,31.5,0.2462357,0.8333333333333334,-0.21589872669873356,0.3087173033172999,0,0
21,11,Carlos PenaVega,30.0,0.20781364,0.5000000000000009,-1.4597862440002267,-0.4798931220001129,0,1
29,1,Carole Baskin,11.0,0.06690565,-2.03701381619181,0.023006439432985852,-1.0070036883794122,1,1
29,2,Carole Baskin,16.0,0.06908255,-1.0257552890643449,0.18503160640375607,-0.4203618413302944,0,0
29,3,Carole Baskin,12.0,0.020616261,-2.3533025648862735,-3.4140280265421006,-2.883665295714187,1,1
13,1,Carson Kressley,17.0,0.07984544,-0.399428874796607,-0.5290835595396458,-0.4642562171681264,0,0
13,2,Carson Kressley,18.0,0.087488845,-1.163105262998089,-0.4607685990415901,-0.8119369310198395,0,0
13,3,Carson Kressley,23.0,0.09729024,-0.266485445669408,-0.28860971484512005,-0.277547580257264,0,0
13,4,Carson Kressley,20.0,0.10863552,-1.108842713707715,-0.2981930811036512,-0.7035178974056832,1,1
13,5,Carson Kressley,19.0,0.10206831,-1.620185174601965,-2.1307726513613736,-1.8754789129816694,1,1
10,1,Chad Ochocinco,18.0,0.09271715,-0.29617443887954614,0.1761245204705926,-0.06002495920447677,0,0
10,2,Chad Ochocinco,16.0,0.09292498,-0.8944271909999159,0.21577273617955162,-0.3393272274101821,0,0
10,3,Chad Ochocinco,20.0,0.10251861,-0.07890487954095626,0.19949310518075708,0.06029411281990041,0,0
10,4,Chad Ochocinco,22.0,0.11387688,0.37908170265529595,0.24676451987368106,0.3129231112644885,0,0
10,5,Chad Ochocinco,18.0,0.12634024,-0.768190262285176,0.1072116845877875,-0.3304892888486942,0,1
10,6,Chad Ochocinco,30.9999,0.1454879,0.27602488189891217,0.15705734746687855,0.21654111468289536,0,0
10,7,Chad Ochocinco,26.0,0.17779242,0.08587567332158956,0.5489962626186848,0.3174359679701372,0,0
10,8,Chad Ochocinco,22.5,0.20081511,-0.8559849767220405,0.036093649717432875,-0.4099456635023038,0,1
10,9,Chad Ochocinco,26.0,0.21000731,-1.3568010505999364,-1.240576527973329,-1.2986887892866328,1,1
21,1,Chaka Khan,13.0,0.0827418,-1.3923501089750268,0.7050007193233685,-0.34367469482582913,0,0
21,2,Chaka Khan,15.0,0.058403656,-1.920232924796489,-1.880906520497069,-1.900569722646779,1,1
33,1,Chandler Kinney,23.0,0.08269684,1.7056057308448833,0.4356405347729829,1.070623132808933,0,0
33,2,Chandler Kinney,24.0,0.088287316,1.5027079325718458,0.4910574838356583,0.996882708203752,0,0
33,3,Chandler Kinney,34.5,0.10724658,1.2880463865110388,0.6578903399267804,0.9729683632189096,0,0
33,4,Chandler Kinney,32.0,0.1470067,-0.3058876451607479,1.5173880713466352,0.6057502130929436,0,0
33,5,Chandler Kinney,27.0,0.13602763,1.5433549314543444,0.4915156608048245,1.0174352961295845,0,0
33,6,Chandler Kinney,32.0,0.15775819,0.8758804342616274,0.6423257050140979,0.7591030696378627,0,0
33,7,Chandler Kinney,30.0,0.1823157,1.6329931618554514,0.5670608346187397,1.1000269982370956,0,0
33,8,Chandler Kinney,29.0,0.19660275,0.8528028654224417,-0.15608701135669045,0.3483579270328756,0,0
33,9,Chandler Kinney,30.0,0.22126487,1.0954451150103306,0.78328656178021,0.9393658383952703,0,0
32,1,Charity Lawson,22.0,0.07442588,1.5701965613830997,0.1957784679717019,0.8829875146774008,0,0
32,2,Charity Lawson,21.0,0.08072508,0.7355527917552638,0.2410948647293655,0.48832382824231463,0,0
32,3,Charity Lawson,32.0,0.08954355,1.0437440692543807,0.3456064846869654,0.694675276970673,0,0
32,4,Charity Lawson,24.0,0.09504829,0.7455717562886445,0.22563897174014458,0.4856053640143945,0,0
32,5,Charity Lawson,28.0,0.10580934,1.2649110640673518,0.3132953756560643,0.7891032198617081,0,0
32,6,Charity Lawson,38.0,0.112361856,0.47710417797634197,0.05871094568326268,0.26790756182980235,0,0
32,7,Charity Lawson,36.0,0.13291208,0.38188130791298663,0.34563279677232794,0.3637570523426573,0,0
32,8,Charity Lawson,39.0,0.15191238,0.6026575527677303,0.35337467491278185,0.47801611384025605,0,0
32,9,Charity Lawson,38.0,0.17761631,0.2316408173089082,0.35214851344138925,0.29189466537514874,0,0
32,10,Charity Lawson,29.5,0.20341152,0.565685424949238,0.11461012842613442,0.3401477766876862,0,0
32,11,Charity Lawson,29.5,0.20152971,0.2712254014483232,0.04627210777030463,0.15874875460931392,0,0
29,1,Charles Oakley,12.0,0.07234851,-1.7153800557404715,0.5469795014271133,-0.5842002771566791,0,0
29,2,Charles Oakley,15.0,0.02026823,-1.4920076931845017,-3.553636849290663,-2.5228222712375823,1,1
31,1,Charli D'Amelio,32.0,0.061667755,1.8115292875273035,-0.06384280587749241,0.8738432408249055,0,0
